SECONDARY DESCRIPTION,LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,CATEGORY
248,111,0,0,1822,27,7,3
238,107,1,0,1811,2,9,6
260,73,0,0,1231,27,24,3
265,122,0,0,2431,49,15,3
79,43,0,0,1111,37,11,1
8,16,0,0,431,7,3,6
285,16,1,1,1633,30,24,2
83,83,0,0,1935,43,15,3
96,107,0,1,411,8,9,6
227,108,1,0,1223,27,23,2
238,16,0,0,1713,33,8,6
224,67,1,1,935,20,23,4
276,111,1,0,2535,36,16,4
9,74,0,1,633,8,2,6
261,111,0,1,1124,28,15,3
96,107,0,1,223,4,9,6
265,111,0,0,812,13,24,3
122,16,0,1,621,17,24,2
96,111,0,1,223,20,9,6
8,99,0,0,1132,28,3,6
2,74,0,1,2222,21,4,6
119,111,1,0,1533,29,24,2
247,85,0,0,323,6,8,2
208,111,1,0,1224,34,19,0
238,57,0,0,821,14,9,6
10,87,0,0,121,42,4,6
247,85,0,1,311,20,8,2
23,111,1,1,511,9,9,6
238,14,0,0,412,8,9,6
81,111,0,0,1832,42,12,1
72,111,1,1,434,10,9,2
63,73,0,0,1231,27,23,4
122,107,0,0,1214,27,24,2
285,96,0,0,2223,21,24,2
8,111,0,0,1732,35,4,6
72,96,0,1,726,16,9,2
14,16,0,1,1132,24,18,2
170,92,0,1,2432,40,18,5
185,111,0,0,2223,21,24,2
260,60,1,0,1522,37,24,3
199,90,0,0,2413,50,19,0
111,45,0,1,1533,28,5,3
258,68,0,0,1124,28,15,3
116,16,0,0,1935,43,12,1
265,59,0,0,811,23,15,3
16,16,0,1,822,23,4,6
265,111,0,1,213,3,15,3
269,16,0,1,1214,27,5,3
8,73,0,0,1915,46,3,6
247,16,0,0,934,20,8,2
258,54,1,0,122,4,15,3
261,54,0,0,2422,49,15,3
111,16,0,1,232,20,5,3
100,73,1,0,831,16,23,2
265,122,0,1,1125,27,15,3
238,111,0,1,422,7,9,6
247,122,0,0,312,20,8,2
16,96,0,1,823,15,4,6
238,47,0,0,524,21,9,6
59,67,0,0,1922,47,7,3
285,16,1,1,2423,49,24,2
108,16,0,1,624,6,12,1
64,111,0,0,233,20,6,3
260,90,1,0,1831,42,24,3
265,14,0,1,925,20,15,3
238,39,1,0,825,16,8,6
236,96,0,1,2221,21,2,2
238,54,1,0,1732,45,8,6
16,16,0,1,1513,29,4,6
42,14,0,0,1533,28,7,3
269,96,1,0,233,5,5,3
238,98,1,0,1133,24,9,6
113,96,0,0,1634,31,11,1
72,96,0,1,1522,29,9,2
285,96,0,1,421,7,24,2
42,111,0,0,1634,30,7,3
16,16,0,1,1523,37,4,6
207,16,1,0,1133,24,19,0
238,99,0,0,2533,26,9,6
42,14,0,0,2011,40,7,3
238,104,0,0,211,3,9,6
96,16,0,1,2412,40,9,6
238,52,0,0,113,4,9,6
238,96,0,0,1134,28,8,6
81,100,0,0,1434,32,12,1
62,55,0,0,1031,22,12,1
10,107,0,0,2431,49,4,6
5,88,0,0,1423,26,3,6
75,16,0,0,1633,38,12,1
261,107,0,0,224,3,15,3
11,107,0,0,831,18,3,6
261,57,1,0,1713,33,15,3
81,85,0,0,314,20,12,1
123,16,0,1,814,23,24,2
271,50,1,0,113,34,16,4
21,107,0,0,221,4,4,6
42,99,0,0,412,8,7,3
258,107,1,0,2431,49,15,3
238,43,1,0,1831,42,9,6
238,106,0,0,1532,28,9,6
72,16,0,1,713,16,9,2
122,16,0,0,522,9,24,2
101,111,1,0,412,8,19,0
265,96,0,0,634,9,15,3
108,96,0,0,2033,47,12,1
271,16,1,0,1014,24,16,4
248,111,0,0,815,23,7,3
123,16,0,0,334,7,24,2
11,105,0,0,2535,26,3,6
5,107,0,0,533,9,3,6
122,73,0,0,1833,2,24,2
247,43,0,0,512,9,8,2
59,97,0,0,2413,50,7,3
238,108,0,0,925,15,8,6
119,111,1,0,933,20,24,2
265,111,0,0,2032,47,15,3
225,106,0,0,933,20,16,4
107,16,0,0,2011,40,12,1
96,97,1,1,2234,21,9,6
255,57,1,0,634,21,12,1
238,106,0,0,2524,35,8,6
288,107,0,0,512,9,24,2
111,97,0,0,323,6,5,3
8,16,0,1,1132,28,3,6
261,96,0,0,2211,19,15,3
10,107,0,0,1221,27,4,6
261,99,0,0,611,17,15,3
238,106,0,0,1033,24,9,6
238,111,0,0,1414,1,9,6
238,33,0,0,434,10,9,6
261,43,0,0,522,9,15,3
238,57,0,0,1214,27,8,6
271,67,1,0,2213,21,16,4
269,16,0,0,1923,44,5,3
247,92,0,0,434,7,8,2
238,16,0,0,133,4,8,6
85,54,0,0,121,34,18,5
5,111,0,0,714,16,4,6
130,111,0,0,133,4,12,1
265,73,0,0,413,7,15,3
122,85,0,0,622,6,24,2
219,111,0,0,732,6,8,6
10,105,0,0,1711,39,4,6
148,25,0,0,2533,37,24,2
260,85,1,0,623,17,24,3
269,96,0,0,1813,43,5,3
238,16,0,0,1911,40,8,6
219,107,1,0,2534,26,8,6
247,108,0,1,124,28,8,2
11,111,0,0,124,34,3,6
42,111,0,0,1112,37,7,3
265,14,0,0,931,15,15,3
81,16,0,0,1631,38,12,1
261,88,0,0,2413,40,15,3
191,88,0,0,1911,47,23,4
64,73,0,0,1231,28,6,3
271,111,1,0,1013,22,16,4
248,111,1,0,511,9,7,3
224,88,1,0,1914,46,23,4
111,99,0,0,822,14,5,3
83,56,0,0,1434,32,15,3
238,90,1,0,1215,27,8,6
273,107,0,1,2522,35,24,6
238,67,0,1,622,21,8,6
96,37,0,1,924,12,9,6
269,16,0,0,1821,2,5,3
21,100,0,0,323,6,4,6
90,111,0,0,1834,2,7,3
115,99,1,0,1211,36,19,0
64,111,0,0,1634,30,6,3
42,111,0,0,1624,38,7,3
238,113,0,0,2512,36,9,6
238,54,0,0,122,34,8,6
247,16,0,0,825,16,8,2
261,99,0,0,913,11,15,3
238,37,0,1,1823,27,8,6
108,16,0,0,2433,40,12,1
119,107,1,0,434,10,24,2
265,122,0,0,911,12,15,3
5,14,1,1,531,9,3,6
248,90,0,0,2525,35,7,3
123,96,0,0,623,17,24,2
42,111,0,0,1923,44,7,3
122,16,0,0,621,17,24,2
174,54,1,0,113,34,23,2
238,105,1,0,223,4,8,6
248,14,0,0,1122,37,7,3
225,14,0,0,812,13,16,4
261,57,0,0,234,4,15,3
238,111,0,0,434,10,8,6
2,16,0,1,1231,27,4,6
261,16,0,1,1622,38,15,3
185,111,0,1,815,23,24,2
199,99,1,0,1634,45,19,0
233,16,0,0,1011,24,24,2
10,108,1,0,1935,43,3,6
203,107,1,0,1135,28,19,0
208,122,1,0,312,20,19,0
148,43,1,0,2211,19,24,2
96,96,0,1,2515,30,9,6
45,85,0,0,1932,32,12,1
265,14,0,0,131,34,15,3
96,111,1,1,712,16,9,6
269,100,1,0,1911,47,5,3
238,52,0,0,1214,27,9,6
284,90,0,0,212,4,24,2
96,16,0,1,2233,21,9,6
10,111,0,0,423,7,4,6
247,16,0,0,1522,29,8,2
255,69,0,0,622,21,12,1
5,16,1,1,1522,37,3,6
21,47,0,0,1233,28,4,6
8,107,0,0,2433,48,3,6
45,96,0,0,1123,27,12,1
261,96,0,1,2211,19,15,3
116,90,0,0,1424,1,12,1
261,16,0,0,924,15,15,3
261,98,0,0,2522,26,15,3
206,111,1,0,531,9,19,0
238,47,0,0,1823,27,8,6
10,52,1,0,1913,46,3,6
8,111,0,1,1011,24,3,6
59,99,0,0,735,17,7,3
248,111,1,0,1632,38,7,3
258,111,0,0,832,16,15,3
285,111,0,1,2515,36,24,2
123,85,0,0,222,4,24,2
81,100,0,0,2524,35,12,1
242,111,1,0,1132,24,17,5
64,111,0,0,1012,24,6,3
96,107,1,1,2534,26,9,6
5,96,0,1,224,3,3,6
9,96,0,0,624,8,2,6
99,73,0,1,235,5,21,2
185,111,0,1,224,3,24,2
265,14,1,0,1121,27,24,3
8,96,1,1,1422,26,3,6
255,107,0,0,2432,49,12,1
8,108,0,0,1234,25,3,6
8,111,0,0,1013,22,3,6
238,96,1,0,524,21,9,6
260,90,1,0,1925,46,24,3
285,88,0,1,724,17,24,2
182,96,0,0,2512,36,24,2
96,111,0,1,2515,37,9,6
96,90,0,1,2533,36,9,6
261,16,0,0,1213,27,15,3
261,100,0,0,622,21,15,3
260,96,1,0,712,16,24,3
10,16,0,0,835,18,4,6
271,14,1,0,2534,37,16,4
258,47,0,0,1013,22,15,3
111,16,0,0,122,34,5,3
238,96,0,0,2223,21,9,6
131,73,0,0,1231,27,12,1
119,14,1,0,814,22,24,2
258,105,0,0,2213,21,15,3
42,111,0,0,2213,19,7,3
42,111,0,0,833,23,7,3
81,108,0,0,1413,35,12,1
238,47,0,0,1633,38,9,6
115,14,1,0,1713,33,19,0
81,96,0,0,522,9,12,1
170,16,0,1,2522,26,18,5
269,16,0,0,1522,29,5,3
26,111,1,0,733,16,8,6
261,99,0,0,523,21,15,3
169,96,0,0,421,7,2,6
59,116,0,0,733,17,7,3
59,96,0,0,624,8,7,3
258,33,0,0,1233,28,15,3
238,107,0,0,1033,25,8,6
8,88,0,0,1711,39,4,6
115,100,1,0,121,34,19,0
260,96,1,0,1523,37,24,3
285,96,1,1,734,17,24,2
238,69,0,0,131,34,9,6
209,111,1,0,1633,30,16,4
238,105,1,0,825,16,9,6
265,16,0,1,713,16,15,3
260,16,0,1,1834,2,24,3
2,96,0,1,726,15,4,6
102,111,1,0,323,6,24,2
99,111,1,1,723,16,21,2
238,113,0,0,321,20,8,6
261,69,0,0,213,3,15,3
81,100,0,0,122,34,12,1
96,122,0,1,324,7,9,6
238,111,0,0,1213,1,8,6
23,14,0,0,1032,25,9,6
10,107,0,0,1922,47,4,6
269,108,0,0,2534,36,5,3
238,16,0,0,1231,28,9,6
203,73,1,0,1231,27,19,0
102,111,0,0,223,4,24,2
265,90,0,0,1411,35,15,3
8,16,0,1,313,20,3,6
238,113,0,0,714,16,9,6
7,111,1,1,1412,35,4,6
238,14,0,0,835,18,9,6
123,16,0,0,2432,49,24,2
8,96,0,1,522,9,4,6
238,85,0,0,421,7,9,6
261,96,0,1,324,5,15,3
265,122,0,0,732,6,15,3
265,111,0,0,224,20,15,3
96,16,1,1,1122,37,9,6
96,16,1,1,1932,32,9,6
260,30,0,0,1411,35,24,3
55,100,0,0,1212,36,5,3
238,90,0,0,621,6,8,6
248,90,0,0,113,34,7,3
122,96,0,1,333,5,24,2
261,38,1,0,2233,21,15,3
164,68,1,0,1654,41,19,0
227,38,1,0,224,3,23,2
59,85,0,0,413,8,7,3
183,96,0,0,1831,42,21,2
123,16,0,0,1115,28,24,2
155,113,1,0,723,16,19,0
238,57,1,0,1711,50,9,6
238,107,0,0,1731,45,8,6
5,96,0,0,934,16,3,6
66,122,0,0,1013,22,10,3
271,90,1,0,2222,21,16,4
10,23,0,0,2431,49,4,6
238,106,0,0,2513,29,9,6
261,111,0,1,622,6,15,3
247,96,0,1,913,11,8,2
108,108,0,0,814,23,12,1
96,107,0,1,1233,28,9,6
238,90,0,0,1132,28,9,6
265,117,0,0,1831,42,15,3
238,107,0,0,734,17,8,6
81,108,0,0,213,3,12,1
111,16,0,0,624,8,5,3
24,107,1,0,131,34,4,6
238,111,0,0,2531,29,8,6
269,16,0,0,1023,25,5,3
238,107,0,0,922,12,9,6
2,96,0,1,1731,30,4,6
238,85,0,0,2411,50,8,6
96,90,0,1,1033,25,9,6
155,107,1,0,1112,36,19,0
63,106,0,0,722,6,23,4
238,60,0,0,234,4,9,6
238,83,0,0,1932,32,8,6
238,105,0,0,812,13,9,6
238,107,0,0,1024,22,9,6
219,54,1,0,731,6,8,6
285,16,0,1,1412,35,24,2
72,33,1,1,1913,46,9,2
269,96,1,0,1724,33,5,3
108,96,0,0,332,5,12,1
111,45,0,0,1722,39,5,3
106,96,0,0,211,3,12,1
185,21,0,0,133,3,24,2
111,108,0,0,2431,49,5,3
96,107,0,1,1614,41,9,6
5,99,0,0,321,20,4,6
238,47,0,0,234,5,8,6
260,74,0,0,1834,42,24,3
261,90,1,0,1232,34,15,3
130,83,0,0,222,4,12,1
113,16,0,0,613,17,11,1
255,16,0,0,1915,46,12,1
96,16,1,1,1811,2,9,6
224,96,1,0,714,15,23,4
238,90,0,0,2412,40,9,6
271,111,1,0,2423,49,16,4
81,100,0,0,812,13,12,1
116,122,0,0,1211,36,12,1
238,107,0,0,1011,24,8,6
238,41,0,0,1811,43,9,6
123,45,0,1,1012,24,24,2
2,16,0,1,624,8,4,6
5,100,0,0,824,16,3,6
170,16,0,1,313,20,18,5
59,90,0,0,113,34,7,3
238,107,0,0,1613,41,8,6
107,16,0,0,1814,2,12,1
102,111,0,0,223,3,24,2
238,69,0,0,124,28,9,6
238,111,0,0,234,4,9,6
96,122,0,1,321,20,9,6
10,99,0,0,313,20,4,6
238,43,0,0,932,16,9,6
10,96,0,0,1124,27,4,6
122,96,0,0,1133,24,24,2
169,0,0,0,1132,24,2,6
238,107,0,0,1022,24,8,6
59,99,0,0,232,20,7,3
203,116,1,0,1112,37,19,0
111,43,0,0,1925,46,5,3
238,96,0,0,913,11,9,6
59,96,0,0,512,9,7,3
238,103,0,0,1134,28,8,6
123,85,0,1,1923,46,24,2
21,100,0,0,835,18,4,6
238,96,0,0,2213,21,8,6
247,96,0,0,1432,32,8,2
284,111,1,0,2534,36,24,2
5,111,0,1,1013,22,3,6
261,16,1,0,1911,40,15,3
197,111,0,0,123,4,19,0
111,97,0,0,414,7,5,3
285,96,0,1,613,17,24,2
81,85,0,0,2433,48,12,1
238,96,0,0,732,6,8,6
261,16,0,0,223,20,15,3
113,16,0,0,1833,42,11,1
45,96,0,0,922,12,12,1
96,85,1,1,731,6,9,6
265,14,0,0,1533,29,15,3
247,16,0,1,834,18,8,2
261,97,0,0,2514,30,15,3
96,98,0,1,1034,25,9,6
265,43,0,0,1634,31,15,3
238,107,0,0,112,34,8,6
8,123,1,0,1023,28,3,6
111,100,0,0,2433,48,5,3
108,16,0,0,633,8,12,1
238,100,1,0,1414,1,9,6
79,85,0,0,1731,30,11,1
254,100,0,0,123,4,12,1
102,111,1,0,2522,26,24,2
265,111,0,1,511,9,15,3
8,16,1,1,222,4,4,6
45,108,0,0,1934,44,12,1
265,88,0,0,1925,46,15,3
262,111,0,0,524,21,24,3
238,100,0,0,1134,24,8,6
247,16,0,0,1024,22,8,2
238,83,0,0,2233,21,8,6
238,61,0,0,1533,24,9,6
108,85,0,0,1222,27,12,1
224,111,0,1,1833,2,23,4
96,111,1,1,324,8,9,6
42,90,0,0,531,9,7,3
238,107,0,0,2412,50,8,6
265,96,0,0,412,8,15,3
238,107,1,0,1423,26,9,6
261,16,0,0,1914,46,15,3
96,16,1,1,324,5,9,6
99,111,0,0,2422,49,21,2
238,90,0,0,824,14,9,6
265,14,0,0,1732,30,15,3
91,111,0,0,1432,32,7,3
238,99,0,0,733,17,8,6
269,16,0,0,913,11,5,3
238,88,0,0,2024,48,8,6
115,106,1,0,2213,21,19,0
59,111,1,0,1121,26,7,3
265,14,0,0,414,8,15,3
238,96,1,1,1731,30,8,6
122,85,0,0,2023,48,24,2
238,111,0,0,823,23,9,6
96,96,1,1,512,21,9,6
238,107,0,1,511,8,9,6
261,99,0,0,2433,48,15,3
111,111,0,1,835,18,5,3
123,16,0,1,1034,25,24,2
261,43,0,0,421,7,15,3
11,111,0,0,923,14,3,6
225,111,0,0,633,8,16,4
8,16,0,1,2412,40,3,6
238,111,0,1,1122,28,9,6
265,90,0,0,832,16,15,3
265,90,0,0,1232,25,24,3
185,49,0,0,813,13,24,2
8,16,1,0,224,3,3,6
238,88,0,0,2423,49,8,6
285,111,0,1,831,17,24,2
224,14,0,0,311,20,23,4
247,16,0,1,2011,40,8,2
64,90,0,0,1433,1,6,3
265,111,0,0,1234,28,15,3
10,16,0,1,1213,27,3,6
261,16,0,0,2531,29,15,3
238,90,0,0,1925,46,8,6
96,111,1,1,932,16,9,6
238,88,0,0,2211,19,8,6
72,111,0,1,324,7,9,2
59,111,0,0,1112,36,7,3
261,97,0,0,1634,30,15,3
2,16,1,1,1433,32,4,6
261,85,0,0,2031,40,15,3
183,16,0,1,824,15,21,2
225,116,0,0,522,9,16,4
169,16,0,0,835,18,2,6
123,96,0,0,1833,42,24,2
238,43,0,0,833,18,9,6
8,107,0,1,725,17,4,6
238,43,0,0,1533,24,8,6
238,43,0,0,333,5,9,6
261,16,0,0,1622,41,15,3
5,100,0,0,2534,36,3,6
238,85,0,0,2023,48,8,6
238,16,0,0,1412,35,8,6
238,99,0,0,2221,19,8,6
261,111,0,1,1022,24,15,3
284,111,0,0,832,16,24,2
260,67,0,0,2512,36,24,3
59,85,0,0,1623,45,7,3
106,96,0,0,1833,2,12,1
17,16,1,1,1413,26,4,6
238,100,0,0,1813,2,9,6
96,16,1,1,722,6,9,6
238,107,0,0,912,11,9,6
102,14,1,0,823,15,24,2
238,90,0,0,1431,1,9,6
185,111,0,0,2534,26,24,2
10,37,1,1,1124,28,4,6
238,80,0,0,823,14,8,6
61,11,1,0,1653,41,24,2
98,2,0,0,1654,41,13,1
108,16,0,0,1112,37,12,1
75,96,0,0,634,6,12,1
174,107,1,0,2232,9,23,2
5,111,1,0,2222,21,3,6
240,111,1,0,1112,37,17,5
59,104,0,0,224,3,7,3
247,16,0,0,1421,1,8,2
238,96,1,1,1511,29,8,6
123,108,0,0,1924,44,24,2
284,111,0,0,1214,27,24,2
71,107,0,0,1923,46,24,6
255,107,1,0,2011,40,12,1
261,96,0,0,413,7,15,3
96,111,1,1,1613,41,9,6
107,16,0,0,713,16,12,1
96,107,0,1,1012,24,9,6
260,97,1,0,122,42,24,3
238,16,0,0,1933,44,9,6
5,107,0,1,1611,41,3,6
285,111,0,1,2423,49,24,2
59,111,1,0,414,7,7,3
116,96,0,0,2221,21,12,1
261,67,0,0,832,18,15,3
5,107,0,0,1112,37,4,6
116,111,0,0,2411,50,12,1
219,52,0,0,1933,44,8,6
108,85,0,0,232,20,12,1
8,100,0,0,1523,37,3,6
75,60,0,0,924,15,12,1
116,108,0,0,811,13,12,1
238,85,0,0,1234,25,9,6
17,90,0,1,1221,36,4,6
271,67,1,0,1112,37,16,4
292,111,1,0,1215,27,24,2
115,85,1,0,124,28,19,0
261,45,0,0,1232,34,15,3
247,16,0,1,2024,48,8,2
238,80,0,0,431,7,8,6
238,85,0,0,1822,27,9,6
224,88,1,0,212,4,23,4
96,96,0,1,121,34,9,6
96,67,1,1,1115,28,9,6
5,99,0,0,222,4,3,6
102,111,0,0,2431,49,24,2
169,14,0,0,1124,28,2,6
261,97,0,0,1533,28,15,3
111,16,0,0,1213,27,5,3
261,59,0,0,121,34,15,3
23,111,0,0,1923,44,9,6
238,107,0,1,1031,22,9,6
238,104,0,0,314,5,9,6
123,16,0,0,1623,45,24,2
7,88,1,0,531,9,4,6
96,96,0,1,925,3,9,6
5,107,0,0,2533,37,3,6
238,111,0,0,1215,1,8,6
255,88,0,0,114,42,12,1
5,100,0,0,1233,25,4,6
265,111,0,0,1632,29,15,3
271,45,1,0,524,21,16,4
122,96,0,0,1622,45,24,2
245,107,0,0,2412,50,14,1
238,18,0,0,833,18,8,6
175,111,1,0,112,34,23,2
238,111,0,0,2431,49,9,6
5,111,0,1,2532,37,3,6
286,16,0,1,1211,36,24,2
2,96,1,1,1932,32,4,6
238,108,0,0,1821,27,9,6
262,16,0,0,711,20,24,3
278,107,0,0,423,10,16,4
83,96,0,0,1911,47,15,3
123,85,0,1,111,42,24,2
59,16,0,1,2522,31,7,3
247,16,0,1,223,3,8,2
55,96,0,0,724,16,5,3
238,43,1,0,2533,36,8,6
116,16,0,0,2514,30,12,1
10,111,0,0,1411,35,4,6
269,100,0,0,121,42,5,3
113,108,0,0,815,14,11,1
111,96,0,0,634,6,5,3
155,71,1,0,211,4,19,0
238,96,1,1,1613,41,8,6
260,96,0,0,114,42,24,3
261,99,0,0,1911,47,15,3
174,111,1,0,1021,24,23,2
123,111,0,1,1022,24,24,2
247,85,0,0,324,8,8,2
238,122,0,0,2513,29,9,6
81,67,0,0,1234,25,12,1
59,59,0,0,1533,29,7,3
10,69,0,0,231,3,3,6
96,111,0,1,831,18,9,6
271,90,0,0,211,4,16,4
261,100,0,0,1533,28,15,3
115,0,1,0,1121,27,19,0
85,106,0,0,1433,1,18,5
123,16,0,1,1432,32,24,2
238,123,0,0,911,12,8,6
271,14,1,0,221,4,16,4
5,99,0,0,611,17,4,6
247,96,0,1,2522,26,8,2
248,14,0,0,1724,33,7,3
225,96,0,0,913,11,16,4
5,111,0,1,1533,28,3,6
106,16,0,1,332,5,12,1
116,43,0,0,2522,31,12,1
81,16,0,0,723,6,12,1
8,105,0,0,331,5,3,6
255,117,0,0,2433,48,12,1
255,16,0,0,1423,26,12,1
23,111,1,0,2422,49,9,6
23,107,1,0,123,4,9,6
261,111,0,0,1924,44,15,3
81,96,0,0,612,17,12,1
269,45,0,0,111,42,5,3
42,90,0,0,2024,48,7,3
261,57,0,0,524,21,15,3
169,96,0,0,2223,21,2,6
238,45,0,0,1834,42,9,6
5,88,0,0,2522,31,4,6
271,14,1,0,1531,37,16,4
238,57,1,0,1913,46,9,6
255,121,0,0,1231,27,12,1
238,88,0,0,234,5,8,6
285,16,0,1,1731,30,24,2
238,108,0,0,812,13,8,6
238,96,0,1,632,8,8,6
238,108,0,1,611,17,9,6
225,107,0,0,932,16,16,4
83,90,1,0,1432,32,15,3
111,96,0,0,1111,37,5,3
233,107,1,0,421,7,24,2
116,85,0,0,1134,24,12,1
238,97,0,1,815,14,8,6
238,16,0,0,834,18,8,6
148,67,1,0,1031,22,24,2
247,107,0,1,2535,36,8,2
122,16,0,1,512,21,24,2
248,14,0,0,1133,24,7,3
238,122,0,0,531,9,9,6
247,96,0,0,513,9,8,2
261,85,0,0,233,5,15,3
10,47,0,0,722,20,4,6
265,88,0,0,1822,2,15,3
96,96,0,1,1114,28,9,6
271,96,1,0,724,16,16,4
260,97,0,0,1811,43,24,3
96,96,0,1,324,8,9,6
285,16,1,1,831,18,24,2
102,111,1,0,823,15,24,2
23,14,1,0,612,17,9,6
49,14,0,0,531,9,2,6
14,96,0,1,1021,24,18,2
225,111,0,0,2512,29,16,4
107,96,0,0,934,20,12,1
269,16,0,0,812,13,5,3
111,80,0,0,1431,1,5,3
238,111,1,0,2033,48,9,6
260,85,0,0,1822,27,24,3
216,73,0,1,1633,30,2,6
45,111,0,0,1434,32,12,1
278,59,0,0,432,10,16,4
2,16,0,1,1723,33,4,6
238,97,1,0,524,21,9,6
34,16,0,1,612,17,2,2
261,116,0,0,633,8,15,3
17,16,1,1,1021,24,4,6
108,22,0,0,122,34,12,1
123,16,0,1,1011,24,24,2
116,16,0,0,1212,36,12,1
261,96,0,1,2511,36,15,3
116,69,0,0,1931,32,12,1
108,22,0,0,622,21,12,1
238,111,0,0,814,22,9,6
260,90,0,0,1733,33,24,3
269,16,0,0,1632,38,5,3
111,96,1,0,1423,26,5,3
113,68,0,0,2211,19,11,1
5,100,0,0,531,9,3,6
234,16,0,0,934,20,24,2
238,90,0,0,524,21,9,6
260,96,0,0,631,6,24,3
108,85,0,0,1135,28,12,1
238,16,1,0,1913,46,9,6
238,85,0,1,231,3,8,6
105,107,1,0,911,12,23,4
238,86,0,0,124,34,9,6
248,14,0,0,1423,1,7,3
271,107,1,0,532,9,16,4
227,107,1,0,1124,28,23,2
247,111,0,0,2232,21,8,2
247,16,0,1,1511,29,8,2
123,96,0,0,912,11,24,2
238,83,0,0,2011,40,8,6
96,10,0,1,1653,41,9,6
111,38,0,0,421,7,5,3
258,111,0,0,1115,28,15,3
10,111,1,0,1723,45,4,6
248,111,0,0,1633,30,7,3
122,96,0,1,834,18,24,2
285,96,0,0,234,5,24,2
181,16,0,1,433,10,24,2
247,16,0,0,912,12,8,2
102,111,1,0,733,17,24,2
96,98,0,1,1021,24,9,6
59,16,0,0,1533,29,7,3
96,90,0,1,724,16,9,6
265,90,0,0,1531,37,15,3
111,100,0,0,214,4,5,3
260,96,0,0,2234,21,24,3
107,16,0,0,1121,27,12,1
238,56,0,0,324,5,8,6
198,67,1,0,2533,37,19,0
258,111,0,0,334,7,15,3
122,43,0,1,1934,44,24,2
197,111,1,0,612,17,19,0
238,16,0,0,1112,37,9,6
66,56,0,0,631,6,10,3
254,96,0,0,1622,45,12,1
81,111,0,0,914,11,12,1
108,73,0,0,1633,30,12,1
154,107,1,0,113,4,19,0
8,16,1,1,1121,27,3,6
5,67,0,0,722,6,3,6
96,122,0,1,324,8,9,6
269,106,0,0,511,9,5,3
116,96,0,0,1023,25,12,1
271,67,0,0,324,8,16,4
262,96,1,0,2411,50,24,3
269,16,0,0,1634,31,5,3
238,90,1,0,821,14,8,6
238,60,0,0,2433,48,9,6
111,96,0,0,2024,46,5,3
238,98,0,0,1032,22,9,6
116,96,0,0,723,16,12,1
53,96,0,0,421,7,10,3
238,105,0,0,332,5,9,6
123,85,0,0,1621,39,24,2
42,111,0,0,2223,9,7,3
5,111,0,0,314,20,3,6
5,96,0,0,2532,37,3,6
10,16,0,0,612,17,3,6
260,99,0,0,524,21,24,3
42,111,0,0,1822,27,7,3
238,111,0,0,2424,49,8,6
269,16,0,0,1622,38,5,3
111,16,1,0,913,11,5,3
247,16,0,0,1822,27,8,2
285,107,0,1,1412,35,24,2
111,100,0,0,1723,45,5,3
96,111,0,1,1121,36,9,6
8,107,0,0,823,15,4,6
111,69,0,0,823,15,5,3
24,2,1,0,813,13,4,6
185,111,0,0,1033,24,24,2
111,85,0,0,832,16,5,3
262,16,0,0,935,20,24,3
181,96,0,1,2233,21,24,2
111,97,0,0,2513,29,5,3
16,16,0,1,1122,27,4,6
236,96,0,1,2522,26,2,2
238,105,0,0,213,3,8,6
96,67,1,1,511,9,9,6
238,111,0,0,821,12,8,6
90,97,0,0,2433,48,7,3
10,16,0,1,611,17,4,6
170,96,0,0,1611,41,18,5
288,33,1,1,1821,27,24,2
238,103,0,0,632,6,9,6
5,107,0,0,622,21,3,6
8,113,0,0,231,3,3,6
2,16,0,1,624,6,4,6
9,16,0,0,123,4,2,6
111,113,0,0,824,15,5,3
96,23,0,1,1233,25,9,6
107,96,0,0,2022,48,12,1
277,99,1,0,634,9,16,4
5,22,0,0,834,18,3,6
81,85,0,0,1434,32,12,1
261,96,0,0,622,6,15,3
238,85,0,0,821,14,9,6
81,96,0,0,1532,37,12,1
130,16,0,1,2532,37,12,1
8,100,1,0,124,28,4,6
9,16,0,1,1223,27,2,6
284,111,0,0,1231,27,24,2
260,16,0,0,2422,49,24,3
247,96,0,1,1123,28,8,2
242,67,1,0,1524,37,17,5
238,88,0,0,524,21,8,6
116,85,0,0,1911,47,12,1
265,90,1,0,1925,46,15,3
5,111,0,0,1121,27,4,6
285,96,0,0,1935,43,24,2
254,96,0,0,924,15,12,1
238,111,0,0,1925,44,8,6
8,69,0,0,321,20,3,6
199,85,1,0,1621,39,19,0
10,16,0,0,334,7,4,6
265,111,0,1,724,17,15,3
83,96,0,0,1814,2,15,3
265,96,0,0,1232,28,15,3
10,107,0,0,1722,39,3,6
16,96,1,1,1731,30,4,6
263,52,1,0,213,3,24,3
261,100,0,0,1433,1,15,3
59,111,0,1,1123,28,7,3
292,111,1,0,1235,25,24,2
263,92,1,0,621,17,24,3
19,22,0,0,723,16,12,1
262,16,0,1,713,16,24,3
111,97,0,0,1622,45,5,3
96,96,0,1,634,6,9,6
113,96,0,0,1532,37,11,1
10,108,0,0,122,42,4,6
96,111,1,1,533,10,9,6
8,107,0,1,1422,26,4,6
269,16,0,0,923,15,5,3
271,96,1,0,423,7,16,4
5,90,0,0,621,17,3,6
265,97,1,1,834,18,15,3
269,23,0,0,1923,44,5,3
181,111,0,0,833,13,24,2
